Transaction_ID,Date,Customer_ID,Gender,Age,Category,Sub-Category,Quantity,Unit_Price,Cost_Price,Total_Sales,Total Cost,Region,Opening_Inventory,Closing_Inventory,Profit,Profit_Margin,Average_Inventory,Inventory_Days,Month,Season,Slow_Moving,Overstocked
T00152,2023-10-20,CUST939,Male,59.0,Beauty,Skincare,1,831,619.0,831,619,Karnataka,100,99,212,25.511432009626954,99.5,3.7117930204572804,10,Fall,False,False
T00153,2023-01-29,CUST561,Female,57.0,Beauty,Makeup,1,1195,933.0,1195,933,Delhi,95,94,262,21.92468619246862,94.5,2.4514644351464434,1,Winter,False,False
T00154,2023-04-11,CUST504,Female,43.0,Beauty,Skincare,2,384,268.0,768,536,Karnataka,50,48,232,30.208333333333332,49.0,1.9140625,4,Spring,False,False
T00155,2023-11-15,CUST666,Male,57.0,Beauty,Skincare,3,515,459.0,1545,1377,Delhi,186,183,168,10.87378640776699,184.5,3.5825242718446604,11,Fall,False,False
T00156,2023-07-21,CUST535,Female,43.0,Clothing,Shirts,1,257,203.0,257,203,Karnataka,139,138,54,21.011673151750973,138.5,16.70622568093385,7,Summer,True,False
T00157,2023-03-16,CUST905,Male,19.0,Electronics,Mobiles,3,575,412.0,1725,1236,Uttar Pradesh,66,63,489,28.347826086956523,64.5,1.1591304347826086,3,Spring,False,False
T00158,2023-05-08,CUST975,Female,41.0,Sports,Sportswear,1,695,549.0,695,549,Gujarat,137,136,146,21.007194244604317,136.5,6.088489208633094,5,Spring,True,False
T00159,2023-06-10,CUST276,Male,46.0,Electronics,Accessories,3,416,350.0,1248,1050,Uttar Pradesh,163,160,198,15.865384615384615,161.5,3.8822115384615383,6,Summer,False,False
T00160,2023-02-18,CUST948,Female,37.0,Clothing,Jackets,1,296,234.0,296,234,Karnataka,112,111,62,20.945945945945947,111.5,10.547297297297298,2,Winter,True,False
T00161,2023-07-08,CUST459,Male,24.0,Home & Kitchen,Decor,1,477,379.0,477,379,Karnataka,172,171,98,20.545073375262053,171.5,11.145702306079665,7,Summer,True,False
T00162,2023-07-30,CUST417,Male,49.0,Electronics,Mobiles,2,303,272.0,606,544,Karnataka,79,77,62,10.231023102310232,78.0,3.9900990099009905,7,Summer,False,False
T00163,2023-05-24,CUST523,Female,36.0,Beauty,Makeup,2,505,365.0,1010,730,Delhi,162,160,280,27.722772277227726,161.0,4.941584158415842,5,Spring,False,False
T00164,2023-04-24,CUST321,Female,55.0,Beauty,Makeup,3,281,240.0,843,720,Uttar Pradesh,104,101,123,14.590747330960854,102.5,3.6476868327402134,4,Spring,False,False
T00165,2023-12-25,CUST742,Female,49.0,Sports,Fitness,2,467,344.0,934,688,Karnataka,173,171,246,26.33832976445396,172.0,5.708779443254818,12,Winter,False,False
T00166,2023-03-28,CUST154,Male,45.0,Beauty,Makeup,4,1015,744.0,4060,2976,Maharashtra,114,110,1084,26.699507389162562,112.0,0.8551724137931035,3,Spring,False,False
T00167,2023-11-09,CUST858,Male,20.0,Home & Kitchen,Decor,4,360,277.0,1440,1108,Maharashtra,121,117,332,23.055555555555557,119.0,2.4791666666666665,11,Fall,False,False
T00168,2023-02-23,CUST860,Female,54.0,Sports,Fitness,3,1189,899.0,3567,2697,Uttar Pradesh,57,54,870,24.390243902439025,55.5,0.43566021867115223,2,Winter,False,False
T00169,2023-10-18,CUST195,Female,41.0,Clothing,T-Shirts,2,915,643.0,1830,1286,Maharashtra,193,191,544,29.72677595628415,192.0,3.2524590163934426,10,Fall,False,False
T00170,2023-06-14,CUST281,Female,38.0,Home & Kitchen,Cookware,2,531,364.0,1062,728,Karnataka,56,54,334,31.45009416195857,55.0,1.5536723163841808,6,Summer,False,False
T00171,2023-11-26,CUST874,Male,50.0,Electronics,Mobiles,3,992,863.0,2976,2589,Gujarat,196,193,387,13.004032258064516,194.5,1.9606854838709677,11,Fall,False,False
T00172,2023-02-05,CUST384,Male,35.0,Home & Kitchen,Cookware,2,1241,920.0,2482,1840,Delhi,60,58,642,25.86623690572119,59.0,0.6655922643029815,2,Winter,False,False
T00173,2023-08-22,CUST485,Female,20.0,Electronics,Laptops,3,187,131.0,561,393,Gujarat,86,83,168,29.946524064171122,84.5,4.66934046345811,8,Summer,False,False
T00174,2023-09-13,CUST833,Female,26.0,Clothing,Jackets,2,1039,875.0,2078,1750,Tamil Nadu,135,133,328,15.784408084696825,134.0,1.9345524542829644,9,Fall,False,False
T00175,2023-12-30,CUST379,Female,34.0,Sports,Outdoor,2,910,609.0,1820,1218,Delhi,177,175,602,33.07692307692307,176.0,2.997802197802198,12,Winter,False,False
T00176,2023-08-12,CUST820,Male,34.0,Clothing,Shirts,2,1059,768.0,2118,1536,Gujarat,74,72,582,27.47875354107649,73.0,1.0684608120868744,8,Summer,False,False
T00177,2023-12-25,CUST300,Male,39.0,Electronics,Mobiles,3,553,480.0,1659,1440,Delhi,78,75,219,13.200723327305605,76.5,1.4294755877034357,12,Winter,False,False
T00178,2023-04-19,CUST709,Male,40.0,Clothing,Jackets,1,171,117.0,171,117,Maharashtra,134,133,54,31.57894736842105,133.5,23.421052631578945,4,Spring,True,False
T00179,2023-02-11,CUST455,Male,58.0,Home & Kitchen,Decor,2,203,160.0,406,320,Gujarat,171,169,86,21.182266009852217,170.0,11.724137931034482,2,Winter,True,False
T00180,2023-03-17,CUST698,Male,59.0,Beauty,Makeup,2,326,223.0,652,446,Gujarat,183,181,206,31.595092024539877,182.0,8.653374233128835,3,Spring,False,False
T00181,2023-08-07,CUST267,Male,51.0,Beauty,Skincare,4,869,670.0,3476,2680,Karnataka,187,183,796,22.89988492520138,185.0,1.649884925201381,8,Summer,False,False
T00182,2023-06-22,CUST500,Male,43.0,Clothing,T-Shirts,1,582,445.0,582,445,Karnataka,113,112,137,23.53951890034364,112.5,5.798969072164949,6,Summer,True,False
T00183,2023-05-10,CUST921,Male,18.0,Electronics,Laptops,3,255,181.0,765,543,Uttar Pradesh,78,75,222,29.01960784313726,76.5,3.1,5,Spring,False,False
T00184,2023-05-29,CUST878,Male,57.0,Home & Kitchen,Cookware,3,583,420.0,1749,1260,Gujarat,88,85,489,27.958833619210978,86.5,1.5331618067467123,5,Spring,False,False
T00185,2023-08-20,CUST326,Female,51.0,Sports,Outdoor,3,1028,697.0,3084,2091,Maharashtra,118,115,993,32.19844357976654,116.5,1.1710440985732815,8,Summer,False,False
T00186,2023-11-08,CUST388,Female,53.0,Sports,Outdoor,3,450,336.0,1350,1008,Karnataka,130,127,342,25.333333333333336,128.5,2.8555555555555556,11,Fall,False,False
T00187,2023-12-31,CUST581,Female,26.0,Electronics,Accessories,2,652,527.0,1304,1054,Gujarat,89,87,250,19.171779141104295,88.0,2.0920245398773005,12,Winter,False,False
T00188,2023-01-17,CUST740,Female,42.0,Electronics,Mobiles,1,917,720.0,917,720,Maharashtra,88,87,197,21.483097055616142,87.5,2.9580152671755724,1,Winter,False,False
T00189,2023-10-18,CUST230,Male,54.0,Beauty,Skincare,4,877,725.0,3508,2900,Gujarat,147,143,608,17.33181299885975,145.0,1.281356898517674,10,Fall,False,False
T00190,2023-01-12,CUST374,Female,54.0,Electronics,Accessories,4,1228,827.0,4912,3308,Delhi,66,62,1604,32.65472312703583,64.0,0.40390879478827363,1,Winter,False,False
T00191,2023-11-26,CUST668,Female,29.0,Beauty,Haircare,2,1351,962.0,2702,1924,Uttar Pradesh,198,196,778,28.793486306439675,197.0,2.1872686898593634,11,Fall,False,False
T00192,2023-03-22,CUST826,Female,54.0,Electronics,Accessories,2,1005,674.0,2010,1348,Delhi,138,136,662,32.93532338308457,137.0,2.1129353233830845,3,Spring,False,False
T00193,2023-09-25,CUST754,Male,43.0,Electronics,Laptops,1,1060,950.0,1060,950,Tamil Nadu,59,58,110,10.377358490566039,58.5,1.6556603773584904,9,Fall,False,False
T00194,2023-01-16,CUST810,Male,34.0,Home & Kitchen,Decor,3,774,600.0,2322,1800,Uttar Pradesh,184,181,522,22.48062015503876,182.5,2.436477174849268,1,Winter,False,False
T00195,2023-09-27,CUST434,Female,24.0,Beauty,Haircare,1,313,553.7307949231797,313,273,Karnataka,108,107,40,12.779552715654951,107.5,10.303514376996805,9,Fall,True,False
T00196,2023-08-03,CUST576,Female,35.0,Home & Kitchen,Furniture,3,1259,876.0,3777,2628,Maharashtra,195,192,1149,30.420969023034157,193.5,1.5881652104845114,8,Summer,False,False
T00197,2023-04-13,CUST372,Male,31.0,Home & Kitchen,Decor,3,567,428.0,1701,1284,Uttar Pradesh,94,91,417,24.514991181657848,92.5,1.6313932980599646,4,Spring,False,False
T00198,2023-04-08,CUST230,Male,54.0,Clothing,Jeans,3,564,406.0,1692,1218,Gujarat,157,154,474,28.01418439716312,155.5,2.75709219858156,4,Spring,False,False
T00199,2023-02-08,CUST626,Male,21.0,Clothing,Jeans,1,970,695.0,970,695,Uttar Pradesh,65,64,275,28.350515463917525,64.5,1.8618556701030926,2,Winter,False,False
T00200,2023-04-18,CUST993,Female,19.0,Home & Kitchen,Furniture,3,772,516.0,2316,1548,Gujarat,62,59,768,33.160621761658035,60.5,0.783678756476684,4,Spring,False,False
T00201,2023-05-21,CUST373,Female,49.0,Electronics,Mobiles,4,1228,819.0,4912,3276,Maharashtra,78,74,1636,33.30618892508143,76.0,0.47964169381107497,5,Spring,False,False
T00202,2023-11-14,CUST344,Female,33.0,Beauty,Haircare,4,434,345.0,1736,1380,Gujarat,152,148,356,20.506912442396313,150.0,2.5921658986175116,11,Fall,False,False
T00203,2023-12-06,CUST488,Male,18.0,Sports,Sportswear,2,133,103.0,266,206,Tamil Nadu,169,167,60,22.55639097744361,168.0,19.578947368421055,12,Winter,True,False
T00204,2023-06-07,CUST423,Male,35.0,Home & Kitchen,Furniture,2,763,630.0,1526,1260,Maharashtra,122,120,266,17.431192660550458,121.0,2.3787680209698556,6,Summer,False,False
T00205,2023-11-01,CUST988,Female,41.0,Home & Kitchen,Decor,4,439,296.0,1756,1184,Uttar Pradesh,110,106,572,32.57403189066059,108.0,1.845102505694761,11,Fall,False,False
T00206,2023-07-17,CUST906,Male,41.0,Sports,Fitness,3,1366,913.0,4098,2739,Delhi,101,98,1359,33.16251830161055,99.5,0.7526842362127868,7,Summer,False,False
T00207,2023-09-17,CUST670,Male,25.0,Clothing,Shirts,4,1018,854.0,4072,3416,Maharashtra,159,155,656,16.110019646365423,157.0,1.156679764243615,9,Fall,False,False
T00208,2023-11-26,CUST206,Male,51.0,Home & Kitchen,Decor,1,351,298.0,351,298,Delhi,52,51,53,15.0997150997151,51.5,4.401709401709402,11,Fall,False,False
T00209,2023-09-19,CUST616,Female,22.0,Clothing,Shirts,2,1413,972.0,2826,1944,Maharashtra,148,146,882,31.210191082802545,147.0,1.5605095541401273,9,Fall,False,False
T00210,2023-01-20,CUST989,Male,59.0,Beauty,Haircare,3,1078,782.0,3234,2346,Delhi,52,49,888,27.458256029684602,50.5,0.4840754483611626,1,Winter,False,False
T00211,2023-06-09,CUST838,Male,55.0,Electronics,Laptops,1,396,301.0,396,301,Uttar Pradesh,122,121,95,23.98989898989899,121.5,9.204545454545455,6,Summer,True,False
T00212,2023-03-09,CUST456,Female,51.0,Clothing,Shirts,3,1073,890.0,3219,2670,Uttar Pradesh,78,75,549,17.054986020503264,76.5,0.7367194780987885,3,Spring,False,False
T00213,2023-05-17,CUST294,Female,42.0,Home & Kitchen,Decor,2,1247,876.0,2494,1752,Tamil Nadu,89,87,742,29.751403368083402,88.0,1.0938251804330392,5,Spring,False,False
T00214,2023-01-25,CUST360,Male,28.0,Sports,Fitness,3,424,353.0,1272,1059,Maharashtra,87,84,213,16.745283018867923,85.5,2.0837264150943398,1,Winter,False,False
T00215,2023-11-24,CUST350,Female,22.0,Clothing,Jeans,4,619,546.0,2476,2184,Maharashtra,109,105,292,11.793214862681744,107.0,1.2964458804523424,11,Fall,False,False
T00216,2023-06-25,CUST895,Male,22.0,Home & Kitchen,Decor,1,1124,866.0,1124,866,Maharashtra,111,110,258,22.95373665480427,110.5,2.949288256227758,6,Summer,False,False
T00217,2023-12-15,CUST214,Female,20.0,Home & Kitchen,Decor,4,917,696.0,3668,2784,Uttar Pradesh,82,78,884,24.10032715376227,80.0,0.6761177753544165,12,Winter,False,False
T00218,2023-09-19,CUST315,Female,36.0,Clothing,Jackets,4,998,693.0,3992,2772,Uttar Pradesh,108,104,1220,30.561122244488974,106.0,0.7965931863727456,9,Fall,False,False
T00219,2023-10-31,CUST780,Female,30.0,Clothing,Shirts,3,463,315.0,1389,945,Delhi,149,146,444,31.96544276457883,147.5,3.2919366450683945,10,Fall,False,False
T00220,2023-07-10,CUST766,Female,55.0,Electronics,Accessories,4,353,243.0,1412,972,Uttar Pradesh,107,103,440,31.1614730878187,105.0,2.305240793201133,7,Summer,False,False
T00221,2023-09-06,CUST130,Male,40.0,Home & Kitchen,Cookware,2,267,216.0,534,432,Tamil Nadu,88,86,102,19.101123595505616,87.0,4.887640449438202,9,Fall,True,False
T00222,2023-03-23,CUST455,Male,19.0,Sports,Sportswear,2,940,781.0,1880,1562,Karnataka,62,60,318,16.914893617021278,61.0,1.0058510638297873,3,Spring,False,False
T00223,2023-02-15,CUST766,Female,58.0,Electronics,Laptops,1,255,204.0,255,204,Maharashtra,137,136,51,20.0,136.5,14.988235294117647,2,Winter,True,False
T00224,2023-12-31,CUST774,Male,23.0,Clothing,Jackets,3,1033,785.0,3099,2355,Uttar Pradesh,112,109,744,24.007744433688284,110.5,1.105356566634398,12,Winter,False,False
T00225,2023-03-01,CUST434,Female,47.0,Beauty,Skincare,1,284,192.0,284,192,Karnataka,145,144,92,32.3943661971831,144.5,15.77288732394366,3,Spring,True,False
T00226,2023-08-30,CUST423,Female,44.0,Home & Kitchen,Decor,4,831,737.0,3324,2948,Karnataka,187,183,376,11.311672683513839,185.0,1.7253309265944645,8,Summer,False,False
T00227,2023-07-12,CUST121,Male,43.0,Beauty,Skincare,4,205,141.0,820,564,Tamil Nadu,78,74,256,31.21951219512195,76.0,2.873170731707317,7,Summer,False,False
T00228,2023-07-23,CUST775,Male,52.0,Electronics,Accessories,4,868,782.0,3472,3128,Uttar Pradesh,188,184,344,9.90783410138249,186.0,1.6607142857142858,7,Summer,False,False
T00229,2023-02-02,CUST745,Female,32.0,Sports,Sportswear,4,1090,793.0,4360,3172,Maharashtra,75,71,1188,27.247706422018346,73.0,0.4688073394495413,2,Winter,False,False
T00230,2023-08-14,CUST384,Male,21.0,Sports,Fitness,1,277,192.0,277,192,Tamil Nadu,64,63,85,30.685920577617328,63.5,7.106498194945848,8,Summer,True,False
T00231,2023-10-12,CUST256,Male,28.0,Home & Kitchen,Cookware,4,1206,856.0,4824,3424,Gujarat,133,129,1400,29.021558872305143,131.0,0.8418325041459369,10,Fall,False,False
T00232,2023-01-22,CUST558,Female,44.0,Sports,Sportswear,3,1109,956.0,3327,2868,Gujarat,141,138,459,13.796212804328222,139.5,1.2998196573489629,1,Winter,False,False
T00233,2023-01-21,CUST402,Female,33.0,Sports,Fitness,1,849,675.0,849,675,Delhi,180,179,174,20.49469964664311,179.5,6.554181389870436,1,Winter,False,False
T00234,2023-09-14,CUST669,Male,55.0,Home & Kitchen,Furniture,3,910,771.0,2730,2313,Gujarat,74,71,417,15.274725274725276,72.5,0.7967032967032966,9,Fall,False,False
T00235,2023-10-07,CUST623,Male,35.0,Beauty,Haircare,3,691,524.0,2073,1572,Gujarat,109,106,501,24.167872648335745,107.5,1.6075735648818137,10,Fall,False,False
T00236,2023-05-25,CUST704,Male,25.0,Electronics,Laptops,3,667,508.0,2001,1524,Uttar Pradesh,180,177,477,23.838080959520237,178.5,2.765367316341829,5,Spring,False,False
T00237,2023-12-15,CUST792,Female,41.0,Sports,Fitness,4,1140,971.0,4560,3884,Karnataka,64,60,676,14.82456140350877,62.0,0.42149122807017547,12,Winter,False,False
T00238,2023-06-02,CUST833,Female,31.0,Sports,Sportswear,3,292,213.0,876,639,Uttar Pradesh,58,55,237,27.054794520547947,56.5,1.9349315068493151,6,Summer,False,False
T00239,2023-06-15,CUST930,Female,39.0,Home & Kitchen,Decor,2,526,393.0,1052,786,Delhi,121,119,266,25.285171102661597,120.0,3.422053231939163,6,Summer,False,False
T00240,2023-03-05,CUST816,Male,34.0,Beauty,Makeup,4,711,518.0,2844,2072,Gujarat,131,127,772,27.144866385372712,129.0,1.4061181434599157,3,Spring,False,False
T00241,2023-04-05,CUST265,Male,49.0,Electronics,Mobiles,3,1048,725.0,3144,2175,Karnataka,151,148,969,30.820610687022903,149.5,1.426526717557252,4,Spring,False,False
T00242,2023-09-24,CUST313,Female,41.0,Home & Kitchen,Decor,1,475,318.0,475,318,Delhi,129,128,157,33.05263157894737,128.5,8.11578947368421,9,Fall,True,False
T00243,2023-11-06,CUST185,Male,45.0,Sports,Fitness,4,580,411.0,2320,1644,Tamil Nadu,146,142,676,29.13793103448276,144.0,1.8620689655172415,11,Fall,False,False
T00244,2023-01-02,CUST324,Male,50.0,Electronics,Laptops,1,463,416.0,463,416,Uttar Pradesh,165,164,47,10.151187904967603,164.5,11.014038876889849,1,Winter,True,False
T00245,2023-06-03,CUST202,Male,19.0,Electronics,Mobiles,2,840,611.0,1680,1222,Tamil Nadu,192,190,458,27.26190476190476,191.0,3.4107142857142856,6,Summer,False,False
T00246,2023-04-16,CUST986,Male,57.0,Beauty,Skincare,3,309,212.0,927,636,Delhi,58,55,291,31.3915857605178,56.5,1.8284789644012946,4,Spring,False,False
T00247,2023-09-19,CUST172,Male,56.0,Home & Kitchen,Decor,3,812,587.0,2436,1761,Delhi,57,54,675,27.70935960591133,55.5,0.6834975369458128,9,Fall,False,False
T00248,2023-11-24,CUST789,Female,45.0,Clothing,Shirts,2,1083,805.0,2166,1610,Gujarat,176,174,556,25.669436749769158,175.0,2.42382271468144,11,Fall,False,False
T00249,2023-01-07,CUST558,Male,37.0,Beauty,Skincare,4,846,593.0,3384,2372,Uttar Pradesh,176,172,1012,29.905437352245862,174.0,1.5939716312056738,1,Winter,False,False
T00250,2023-01-03,CUST226,Female,58.0,Clothing,Shirts,4,859,758.0,3436,3032,Delhi,61,57,404,11.757857974388825,59.0,0.5323050058207217,1,Winter,False,False
T00251,2023-03-28,CUST623,Female,30.0,Home & Kitchen,Decor,1,1051,885.0,1051,885,Uttar Pradesh,104,103,166,15.794481446241674,103.5,3.0528068506184582,3,Spring,False,False
T00252,2023-08-26,CUST455,Male,25.0,Home & Kitchen,Decor,1,1105,811.0,1105,811,Uttar Pradesh,100,99,294,26.60633484162896,99.5,2.7914027149321265,8,Summer,False,False
T00253,2023-10-27,CUST693,Male,23.0,Clothing,Jeans,2,848,688.0,1696,1376,Karnataka,105,103,320,18.867924528301888,104.0,1.900943396226415,10,Fall,False,False
T00254,2023-12-27,CUST158,Male,20.0,Beauty,Makeup,4,384,280.0,1536,1120,Karnataka,142,138,416,27.083333333333332,140.0,2.8255208333333335,12,Winter,False,False
T00255,2023-07-26,CUST452,Female,24.0,Electronics,Mobiles,4,381,257.0,1524,1028,Delhi,73,69,496,32.54593175853018,71.0,1.444225721784777,7,Summer,False,False
T00256,2023-10-20,CUST615,Female,45.0,Beauty,Skincare,4,1030,791.0,4120,3164,Delhi,99,95,956,23.20388349514563,97.0,0.7298543689320388,10,Fall,False,False
T00257,2023-06-26,CUST707,Female,58.0,Clothing,Shirts,4,159,126.0,636,504,Gujarat,115,111,132,20.754716981132077,113.0,5.330188679245283,6,Summer,True,False
T00258,2023-12-01,CUST517,Female,53.0,Home & Kitchen,Decor,2,1032,690.0,2064,1380,Maharashtra,174,172,684,33.13953488372093,173.0,2.598352713178295,12,Winter,False,False
T00259,2023-09-25,CUST742,Male,35.0,Sports,Fitness,4,1018,852.0,4072,3408,Uttar Pradesh,75,71,664,16.30648330058939,73.0,0.537819253438114,9,Fall,False,False
T00260,2023-01-08,CUST199,Female,47.0,Sports,Sportswear,3,836,669.0,2508,2007,Karnataka,51,48,501,19.976076555023923,49.5,0.6118421052631579,1,Winter,False,False
T00261,2023-10-20,CUST936,Female,55.0,Electronics,Accessories,1,562,493.0,562,493,Gujarat,174,173,69,12.277580071174377,173.5,9.570284697508896,10,Fall,True,False
T00262,2023-04-21,CUST113,Male,56.0,Sports,Sportswear,1,793,696.0,793,696,Uttar Pradesh,194,193,97,12.23203026481715,193.5,7.3203026481715,4,Spring,True,False
T00263,2023-12-11,CUST127,Male,19.0,Clothing,T-Shirts,3,850,691.0,2550,2073,Maharashtra,94,91,477,18.705882352941178,92.5,1.1245098039215686,12,Winter,False,False
T00264,2023-10-30,CUST386,Male,28.0,Clothing,Jeans,2,194,166.0,388,332,Tamil Nadu,142,140,56,14.432989690721648,141.0,11.265463917525773,10,Fall,True,False
T00265,2023-09-23,CUST943,Male,47.0,Clothing,T-Shirts,1,585,488.0,585,488,Tamil Nadu,50,49,97,16.58119658119658,49.5,2.5384615384615383,9,Fall,False,False
T00266,2023-11-09,CUST675,Female,37.0,Clothing,Jackets,4,185,133.0,740,532,Tamil Nadu,98,94,208,28.10810810810811,96.0,3.8918918918918917,11,Fall,False,False
T00267,2023-04-30,CUST655,Male,45.0,Home & Kitchen,Decor,3,1042,881.0,3126,2643,Gujarat,197,194,483,15.451055662188098,195.5,1.8761996161228407,4,Spring,False,False
T00268,2023-11-30,CUST741,Male,26.0,Clothing,Jeans,3,345,308.0,1035,924,Gujarat,50,47,111,10.72463768115942,48.5,1.4057971014492754,11,Fall,False,False
T00269,2023-04-29,CUST134,Male,23.0,Sports,Outdoor,1,1153,940.0,1153,940,Gujarat,61,60,213,18.473547267996533,60.5,1.5741543798785778,4,Spring,False,False
T00270,2023-10-03,CUST792,Male,41.0,Beauty,Skincare,3,155,104.0,465,312,Karnataka,99,96,153,32.903225806451616,97.5,6.5,10,Fall,True,False
T00271,2023-10-12,CUST284,Male,56.0,Beauty,Haircare,3,430,329.0,1290,987,Tamil Nadu,87,84,303,23.488372093023255,85.5,2.054651162790698,10,Fall,False,False
T00272,2023-12-06,CUST250,Male,33.0,Sports,Fitness,2,386,282.0,772,564,Maharashtra,134,132,208,26.94300518134715,133.0,5.340673575129534,12,Winter,False,False
T00273,2023-05-09,CUST875,Male,46.0,Electronics,Laptops,4,462,311.0,1848,1244,Delhi,83,79,604,32.683982683982684,81.0,1.3587662337662338,5,Spring,False,False
T00274,2023-07-12,CUST410,Male,43.0,Home & Kitchen,Decor,3,929,715.0,2787,2145,Tamil Nadu,194,191,642,23.03552206673843,192.5,2.1411912450663797,7,Summer,False,False
T00275,2023-01-26,CUST747,Male,57.0,Sports,Outdoor,1,188,127.0,188,127,Maharashtra,95,94,61,32.4468085106383,94.5,15.582446808510639,1,Winter,True,False
T00276,2023-10-16,CUST100,Male,36.0,Beauty,Makeup,3,871,693.0,2613,2079,Gujarat,118,115,534,20.436280137772673,116.5,1.3821278224263298,10,Fall,False,False
T00277,2023-12-27,CUST701,Male,45.0,Home & Kitchen,Cookware,2,1119,999.0,2238,1998,Delhi,122,120,240,10.723860589812332,121.0,1.6760500446827526,12,Winter,False,False
