Transaction_ID,Date,Customer_ID,Gender,Age,Category,Sub-Category,Quantity,Unit_Price,Cost_Price,Total_Sales,Total Cost,Region,Opening_Inventory,Closing_Inventory
T01021,3/16/2023,CUST336,Female,24,Electronics,Accessories,1,445,379,445,379,Maharashtra,69,68
T01022,8/14/2023,CUST563,Male,42,Electronics,Accessories,4,324,220,1296,880,Maharashtra,188,184
T01023,11/22/2023,CUST992,Female,40,Beauty,Haircare,3,804,659,2412,1977,Maharashtra,133,130
T01024,3/30/2023,CUST434,Male,46,Sports,Sportswear,4,842,620,3368,2480,Karnataka,71,67
T01025,4/24/2023,CUST338,Female,22,Beauty,Haircare,3,954,841,2862,2523,Delhi,86,83
T01026,8/31/2023,CUST578,Female,27,Beauty,Makeup,3,303,220,909,660,Tamil Nadu,131,128
T01027,3/28/2023,CUST324,Female,33,Electronics,Mobiles,2,812,627,1624,1254,Tamil Nadu,51,49
T01028,12/16/2023,CUST780,Female,33,Clothing,Jackets,3,1172,920,3516,2760,Delhi,94,91
T01029,5/28/2023,CUST891,,44,Clothing,Shirts,2,225,201,450,402,Karnataka,177,175
T01030,1/7/2023,CUST525,Male,55,Beauty,Makeup,1,1275,949,1275,949,Karnataka,192,191
T01031,8/12/2023,CUST253,Female,48,Sports,Sportswear,3,922,762,2766,2286,Uttar Pradesh,174,171
T01032,6/28/2023,CUST138,Female,21,Beauty,Makeup,2,409,337,818,674,Maharashtra,165,163
T01033,1/11/2023,CUST196,Male,55,Home & Kitchen,Decor,2,199,167,398,334,Uttar Pradesh,88,86
T01034,8/11/2023,CUST201,Male,19,Clothing,Shirts,3,251,183,753,549,Gujarat,172,169
T01035,7/12/2023,CUST546,Female,52,Home & Kitchen,Cookware,3,1023,685,3069,2055,Uttar Pradesh,74,71
T01036,2/12/2023,CUST585,Male,37,Clothing,Shirts,3,332,291,996,873,Gujarat,175,172
T01037,3/10/2023,CUST876,Female,19,Electronics,Accessories,2,768,522,1536,1044,Uttar Pradesh,59,57
T01038,4/24/2023,CUST175,Female,53,Beauty,Skincare,2,1159,938,2318,1876,Gujarat,180,178
T01039,8/6/2023,CUST800,Female,38,Sports,Outdoor,1,892,730,892,730,Tamil Nadu,75,74
T01040,3/13/2023,CUST360,Female,32,Home & Kitchen,Furniture,3,212,192,636,576,Karnataka,52,49
T01041,2/16/2023,CUST962,Male,30,Home & Kitchen,Cookware,4,1278,985,5112,3940,Delhi,115,111
T01042,6/4/2023,CUST777,Female,43,Sports,Fitness,2,711,615,1422,1230,Uttar Pradesh,188,186
T01043,9/21/2023,CUST708,Male,24,Beauty,Haircare,4,481,401,1924,1604,Gujarat,134,130
T01044,9/5/2023,CUST887,Male,25,Home & Kitchen,Decor,2,873,645,1746,1290,Karnataka,142,140
T01045,9/22/2023,CUST370,Male,47,Home & Kitchen,Furniture,2,1082,778,2164,1556,Tamil Nadu,85,83
T01046,3/25/2023,CUST464,Female,54,Electronics,Laptops,2,1200,953,2400,1906,Delhi,142,140
T01047,12/2/2023,CUST713,Female,45,Home & Kitchen,Cookware,4,879,615,3516,2460,Delhi,122,118
T01048,9/6/2023,CUST610,Female,44,Electronics,Accessories,4,1238,970,4952,3880,Karnataka,98,94
T01049,8/8/2023,CUST939,Male,40,Sports,Outdoor,1,837,708,837,708,Maharashtra,154,153
T01050,10/10/2023,CUST157,Female,19,Clothing,Shirts,1,1056,783,1056,783,Gujarat,136,135
T01051,11/26/2023,CUST525,Female,42,Clothing,T-Shirts,2,531,396,1062,792,Delhi,107,105
T01052,11/22/2023,CUST664,Female,19,Clothing,Shirts,2,1051,733,2102,1466,Uttar Pradesh,199,197
T01053,10/20/2023,CUST503,Female,56,Home & Kitchen,Cookware,4,485,358,1940,1432,Karnataka,178,174
T01054,4/27/2023,CUST727,Male,47,Electronics,Accessories,1,346,250,346,250,Tamil Nadu,124,123
T01055,8/4/2023,CUST591,Female,43,Beauty,Haircare,1,336,291,336,291,Karnataka,84,83
T01056,1/24/2023,CUST639,Female,53,Electronics,Laptops,4,403,287,1612,1148,Tamil Nadu,193,189
T01057,9/28/2023,CUST860,Male,51,Electronics,Mobiles,3,1102,849,3306,2547,Karnataka,117,114
T01058,10/26/2023,CUST936,Male,52,Beauty,Makeup,1,1199,986,1199,986,Uttar Pradesh,152,151
T01059,10/24/2023,CUST277,Male,40,Beauty,Makeup,3,480,327,1440,981,Delhi,56,53
T01060,2/18/2023,CUST637,Male,50,Sports,Sportswear,1,1126,953,1126,953,Gujarat,176,175
T01061,5/12/2023,CUST375,Female,53,Home & Kitchen,Cookware,4,866,709,3464,2836,Uttar Pradesh,105,101
T01062,2/4/2023,CUST211,Male,47,Electronics,Mobiles,2,535,402,1070,804,Maharashtra,129,127
T01063,11/10/2023,CUST694,Female,18,Home & Kitchen,Decor,1,262,227,262,227,Uttar Pradesh,156,155
T01064,4/19/2023,CUST471,Male,54,Clothing,Shirts,1,670,590,670,590,Maharashtra,195,194
T01065,1/22/2023,CUST165,Female,38,Sports,Sportswear,4,966,714,3864,2856,Gujarat,88,84
T01066,10/12/2023,CUST921,Female,43,Sports,Sportswear,1,636,488,636,488,Gujarat,122,121
T01067,2/18/2023,CUST200,Male,19,Home & Kitchen,Decor,4,137,106,548,424,Gujarat,146,142
T01068,4/9/2023,CUST970,Male,37,Sports,Outdoor,2,277,196,554,392,Uttar Pradesh,131,129
T01069,5/24/2023,CUST487,Female,29,Electronics,Accessories,1,621,487,621,487,Maharashtra,148,147
T01070,12/3/2023,CUST605,Male,59,Sports,Sportswear,4,1108,947,4432,3788,Tamil Nadu,94,90
T01071,12/28/2023,CUST748,Female,50,Clothing,Jeans,4,194,161,776,644,Tamil Nadu,78,74
T01072,4/24/2023,CUST561,Male,42,Sports,Outdoor,3,544,384,1632,1152,Maharashtra,128,125
T01073,12/15/2023,CUST359,Female,35,Beauty,Haircare,2,331,231,662,462,Uttar Pradesh,124,122
T01074,9/27/2023,CUST998,Female,59,Beauty,Makeup,4,189,142,756,568,Delhi,69,65
T01075,2/27/2023,CUST211,Male,42,Sports,Sportswear,1,350,290,350,290,Karnataka,146,145
T01076,4/2/2023,CUST151,Male,54,Beauty,Skincare,4,784,553,3136,2212,Karnataka,167,163
T01077,3/10/2023,CUST656,Male,26,Clothing,Shirts,2,302,247,604,494,Delhi,79,77
T01078,4/24/2023,CUST303,Male,46,Electronics,Laptops,3,341,283,1023,849,Maharashtra,186,183
T01079,3/3/2023,CUST614,Male,21,Electronics,Mobiles,1,1079,738,1079,738,Karnataka,104,103
T01080,5/10/2023,CUST544,Female,58,Clothing,Jeans,4,278,208,1112,832,Maharashtra,179,175
T01081,12/18/2023,CUST944,Female,22,Clothing,T-Shirts,2,211,157,422,314,Gujarat,105,103
T01082,6/20/2023,CUST482,Male,42,Beauty,Makeup,2,760,674,1520,1348,Uttar Pradesh,167,165
T01083,2/24/2023,CUST934,Female,30,Sports,Sportswear,3,752,527,2256,1581,Delhi,102,99
T01084,7/17/2023,CUST910,Male,59,Home & Kitchen,Furniture,4,630,470,2520,1880,Maharashtra,152,148
T01085,12/20/2023,CUST757,Male,38,Clothing,Shirts,4,204,184,816,736,Gujarat,71,67
T01086,6/30/2023,CUST798,Female,47,Clothing,Jeans,2,480,411,960,822,Tamil Nadu,79,77
T01087,9/21/2023,CUST709,Female,26,Beauty,Haircare,3,1252,866,3756,2598,Maharashtra,54,51
T01088,11/27/2023,CUST818,Female,25,Home & Kitchen,Furniture,3,119,108,357,324,Karnataka,75,72
T01089,1/27/2023,CUST801,Male,36,Electronics,Accessories,4,392,280,1568,1120,Maharashtra,82,78
T01090,8/17/2023,CUST708,Male,33,Home & Kitchen,Decor,3,521,445,1563,1335,Karnataka,121,118
T01091,5/13/2023,CUST205,Male,45,Home & Kitchen,Decor,1,1072,847,1072,847,Delhi,71,70
T01092,9/26/2023,CUST511,Male,50,Home & Kitchen,Cookware,3,652,503,1956,1509,Gujarat,166,163
T01093,10/13/2023,CUST893,Female,33,Electronics,Laptops,1,1287,996,1287,996,Maharashtra,179,178
T01094,5/14/2023,CUST657,Female,55,Clothing,T-Shirts,2,997,747,1994,1494,Gujarat,121,119
T01095,11/26/2023,CUST884,Female,46,Sports,Sportswear,2,1140,923,2280,1846,Uttar Pradesh,55,53
T01096,1/26/2023,CUST751,Female,52,Electronics,Mobiles,2,678,589,1356,1178,Karnataka,153,151
T01097,3/30/2023,CUST752,Male,38,Sports,Sportswear,1,322,263,322,263,Karnataka,58,57
T01098,3/20/2023,CUST151,Male,19,Beauty,Skincare,1,1293,934,1293,934,Uttar Pradesh,83,82
T01099,10/18/2023,CUST841,Male,20,Electronics,Accessories,3,181,125,543,375,Maharashtra,196,193
T01100,11/19/2023,CUST309,Female,56,Home & Kitchen,Decor,1,350,257,350,257,Uttar Pradesh,188,187
T01101,5/1/2023,CUST705,Female,21,Home & Kitchen,Furniture,1,1075,976,1075,976,Gujarat,78,77
T01102,7/29/2023,CUST623,Male,30,Electronics,Accessories,1,477,398,477,398,Gujarat,73,72
T01103,4/9/2023,CUST505,Female,53,Clothing,Jeans,3,849,716,2547,2148,Tamil Nadu,192,189
T01104,11/12/2023,CUST450,Female,59,Sports,Outdoor,1,171,118,171,118,Karnataka,113,112
T01105,8/31/2023,CUST869,Female,41,Clothing,Shirts,3,1441,998,4323,2994,Uttar Pradesh,75,72
T01106,1/29/2023,CUST294,Female,31,Electronics,Laptops,4,732,655,2928,2620,Tamil Nadu,116,112
T01107,12/12/2023,CUST492,Male,55,Home & Kitchen,Furniture,3,253,221,759,663,Tamil Nadu,76,73
T01108,12/28/2023,CUST478,Female,23,Electronics,Mobiles,3,1028,795,3084,2385,Tamil Nadu,66,63
T01109,5/7/2023,CUST478,,57,Beauty,Skincare,2,1348,943,2696,1886,Karnataka,95,93
T01110,8/2/2023,CUST314,Male,47,Electronics,Laptops,1,533,360,533,360,Tamil Nadu,148,147
T01111,12/13/2023,CUST827,Male,48,Electronics,Accessories,1,436,346,436,346,Delhi,164,163
T01112,8/8/2023,CUST130,Male,28,Home & Kitchen,Decor,3,458,332,1374,996,Delhi,76,73
T01113,8/15/2023,CUST101,Male,56,Beauty,Skincare,1,929,840,929,840,Tamil Nadu,134,133
T01114,12/15/2023,CUST119,Male,55,Home & Kitchen,Decor,4,932,716,3728,2864,Maharashtra,75,71
T01115,6/18/2023,CUST422,Female,50,Home & Kitchen,Cookware,1,370,255,370,255,Tamil Nadu,189,188
T01116,2/17/2023,CUST924,Male,52,Sports,Outdoor,4,1049,786,4196,3144,Maharashtra,152,148
T01117,7/24/2023,CUST796,Male,20,Beauty,Makeup,4,1276,981,5104,3924,Maharashtra,153,149
T01118,9/3/2023,CUST260,Female,25,Clothing,T-Shirts,4,781,592,3124,2368,Gujarat,165,161
T01119,11/28/2023,CUST816,Female,59,Beauty,Skincare,3,1418,967,4254,2901,Maharashtra,161,158
T01120,10/30/2023,CUST271,Female,26,Beauty,Makeup,4,853,748,3412,2992,Gujarat,126,122
T01121,7/7/2023,CUST606,Female,49,Clothing,T-Shirts,2,828,727,1656,1454,Delhi,118,116
T01122,8/2/2023,CUST307,Male,58,Electronics,Mobiles,2,1020,886,2040,1772,Karnataka,56,54
T01123,1/4/2023,CUST189,Male,22,Clothing,T-Shirts,4,461,360,1844,1440,Uttar Pradesh,78,74
T01124,5/31/2023,CUST856,Female,31,Electronics,Mobiles,3,792,556,2376,1668,Gujarat,194,191
T01125,10/6/2023,CUST156,Male,34,Beauty,Makeup,2,732,582,1464,1164,Uttar Pradesh,68,66
T01126,6/30/2023,CUST458,Female,30,Sports,Sportswear,2,779,541,1558,1082,Gujarat,67,65
T01127,3/14/2023,CUST800,Male,34,Home & Kitchen,Decor,3,446,315,1338,945,Gujarat,150,147
T01128,2/3/2023,CUST695,Male,42,Home & Kitchen,Cookware,4,1382,981,5528,3924,Karnataka,60,56
T01129,12/13/2023,CUST499,Male,43,Sports,Outdoor,1,629,515,629,515,Tamil Nadu,129,128
T01130,1/7/2023,CUST371,Male,52,Sports,Fitness,2,409,361,818,722,Karnataka,84,82
T01131,8/29/2023,CUST120,Male,53,Clothing,Jackets,4,398,332,1592,1328,Delhi,76,72
T01132,6/2/2023,CUST165,Male,26,Beauty,Skincare,4,834,698,3336,2792,Gujarat,152,148
T01133,2/24/2023,CUST868,Male,54,Clothing,T-Shirts,2,1234,925,2468,1850,Delhi,75,73
T01134,5/1/2023,CUST605,Female,24,Beauty,Makeup,2,1067,839,2134,1678,Delhi,108,106
T01135,10/12/2023,CUST717,Female,49,Sports,Outdoor,1,677,567,677,567,Uttar Pradesh,73,72
T01136,4/19/2023,CUST802,Female,44,Clothing,Jackets,1,434,389,434,389,Karnataka,159,158
T01137,2/6/2023,CUST893,Female,26,Electronics,Accessories,4,567,508,2268,2032,Gujarat,155,151
T01138,3/27/2023,CUST566,Female,47,Sports,Sportswear,1,250,199,250,199,Gujarat,60,59
T01139,10/14/2023,CUST532,Female,56,Beauty,Makeup,4,865,755,3460,3020,Delhi,64,60
T01140,4/11/2023,CUST776,Female,32,Electronics,Laptops,1,662,586,662,586,Uttar Pradesh,179,178
T01141,3/25/2023,CUST370,Female,21,Sports,Sportswear,2,1273,940,2546,1880,Delhi,139,137
T01142,11/27/2023,CUST603,Male,19,Sports,Outdoor,3,879,766,2637,2298,Tamil Nadu,67,64
T01143,2/19/2023,CUST217,Female,27,Home & Kitchen,Cookware,3,1163,994,3489,2982,Delhi,157,154
T01144,11/19/2023,CUST792,Male,56,Home & Kitchen,Furniture,2,761,555,1522,1110,Uttar Pradesh,74,72
T01145,1/21/2023,CUST270,Female,32,Beauty,Skincare,3,907,699,2721,2097,Maharashtra,165,162
T01146,11/2/2023,CUST250,Male,30,Beauty,Haircare,1,427,329,427,329,Karnataka,58,57
T01147,5/1/2023,CUST470,Male,52,Beauty,Skincare,1,836,685,836,685,Tamil Nadu,130,129
T01148,2/12/2023,CUST194,Female,51,Sports,Sportswear,2,761,574,1522,1148,Karnataka,149,147
T01149,1/12/2023,CUST336,Male,19,Beauty,Skincare,2,978,751,1956,1502,Karnataka,184,182
T01150,8/10/2023,CUST255,Male,31,Home & Kitchen,Decor,4,351,317,1404,1268,Karnataka,119,115
T01151,12/10/2023,CUST361,Male,44,Beauty,Skincare,2,209,183,418,366,Tamil Nadu,151,149
T01152,10/17/2023,CUST779,Female,32,Electronics,Mobiles,3,780,675,2340,2025,Gujarat,67,64
T01153,2/13/2023,CUST943,Female,45,Sports,Outdoor,4,924,733,3696,2932,Karnataka,188,184
T01154,8/22/2023,CUST774,Male,46,Home & Kitchen,Furniture,2,411,333,822,666,Uttar Pradesh,73,71
T01155,5/16/2023,CUST717,Female,25,Electronics,Accessories,4,586,416,2344,1664,Tamil Nadu,98,94
T01156,12/20/2023,CUST385,Female,25,Sports,Fitness,3,674,609,2022,1827,Maharashtra,86,83
T01157,8/14/2023,CUST106,Female,57,Beauty,Makeup,4,1037,828,4148,3312,Maharashtra,102,98
T01158,8/30/2023,CUST585,Male,21,Electronics,Laptops,2,1008,803,2016,1606,Maharashtra,56,54
T01159,8/18/2023,CUST767,Female,22,Beauty,Haircare,3,691,551,2073,1653,Karnataka,197,194
T01160,3/24/2023,CUST339,Female,28,Home & Kitchen,Decor,4,1283,880,5132,3520,Uttar Pradesh,159,155
T01161,10/17/2023,CUST973,Female,36,Beauty,Haircare,2,697,550,1394,1100,Uttar Pradesh,90,88
T01162,10/31/2023,CUST272,Female,59,Home & Kitchen,Decor,1,849,748,849,748,Delhi,196,195
T01163,2/8/2023,CUST218,Male,32,Home & Kitchen,Furniture,4,453,395,1812,1580,Maharashtra,117,113
T01164,5/27/2023,CUST866,Female,45,Electronics,Laptops,1,1056,706,1056,706,Karnataka,187,186
T01165,12/5/2023,CUST897,Male,39,Electronics,Laptops,3,349,272,1047,816,Gujarat,51,48
T01166,7/23/2023,CUST921,Female,23,Sports,Sportswear,3,594,407,1782,1221,Karnataka,172,169
T01167,8/10/2023,CUST357,Male,26,Beauty,Haircare,3,210,159,630,477,Tamil Nadu,150,147
T01168,9/3/2023,CUST543,Male,50,Beauty,Haircare,3,1138,865,3414,2595,Gujarat,196,193
T01169,6/4/2023,CUST356,Male,50,Home & Kitchen,Cookware,2,886,612,1772,1224,Karnataka,175,173
T01170,9/21/2023,CUST668,Male,59,Electronics,Mobiles,2,521,373,1042,746,Gujarat,103,101
T01171,3/25/2023,CUST853,Male,42,Sports,Fitness,3,471,415,1413,1245,Maharashtra,95,92
T01172,10/5/2023,CUST750,Male,25,Clothing,Jackets,3,757,537,2271,1611,Uttar Pradesh,87,84
T01173,5/16/2023,CUST921,Female,54,Beauty,Skincare,3,140,112,420,336,Karnataka,128,125
T01174,8/24/2023,CUST994,,34,Sports,Fitness,1,782,572,782,572,Uttar Pradesh,58,57
T01175,10/16/2023,CUST543,Male,46,Home & Kitchen,Cookware,1,842,619,842,619,Delhi,59,58
T01176,9/19/2023,CUST859,Female,30,Beauty,Skincare,1,215,169,215,169,Gujarat,185,184
T01177,1/10/2023,CUST468,Female,58,Clothing,Shirts,3,1035,714,3105,2142,Karnataka,60,57
T01178,4/28/2023,CUST263,Male,56,Home & Kitchen,Furniture,1,446,319,446,319,Gujarat,153,152
T01179,2/25/2023,CUST217,Male,21,Electronics,Accessories,1,429,358,429,358,Gujarat,126,125
T01180,6/29/2023,CUST514,Female,55,Electronics,Laptops,3,1180,825,3540,2475,Uttar Pradesh,184,181
T01181,1/22/2023,CUST576,Female,28,Clothing,T-Shirts,4,881,637,3524,2548,Uttar Pradesh,152,148
T01182,1/7/2023,CUST739,Male,56,Beauty,Haircare,2,642,502,1284,1004,Delhi,147,145
T01183,11/29/2023,CUST538,Male,53,Clothing,Jackets,1,621,519,621,519,Uttar Pradesh,190,189
T01184,4/3/2023,CUST725,Female,45,Sports,Sportswear,4,491,421,1964,1684,Uttar Pradesh,82,78
T01185,10/3/2023,CUST781,Male,29,Beauty,Skincare,1,596,405,596,405,Uttar Pradesh,161,160
T01186,9/27/2023,CUST958,Female,42,Electronics,Mobiles,1,994,746,994,746,Maharashtra,171,170
T01187,12/29/2023,CUST921,Female,22,Sports,Outdoor,1,641,577,641,577,Delhi,148,147
T01188,2/16/2023,CUST938,Male,55,Electronics,Laptops,4,840,602,3360,2408,Maharashtra,86,82
T01189,4/29/2023,CUST697,Male,25,Electronics,Laptops,1,1021,755,1021,755,Tamil Nadu,130,129
T01190,10/25/2023,CUST303,Female,44,Electronics,Laptops,4,733,499,2932,1996,Delhi,174,170
T01191,3/5/2023,CUST734,Female,46,Home & Kitchen,Furniture,2,996,886,1992,1772,Delhi,68,66
T01192,6/15/2023,CUST649,Female,46,Electronics,Accessories,1,915,773,915,773,Uttar Pradesh,125,124
T01193,3/20/2023,CUST684,Female,56,Sports,Fitness,2,1265,897,2530,1794,Uttar Pradesh,152,150
T01194,8/12/2023,CUST617,Male,52,Electronics,Mobiles,2,428,336,856,672,Karnataka,111,109
T01195,7/29/2023,CUST755,Female,25,Electronics,Accessories,1,456,341,456,341,Maharashtra,135,134
T01196,7/3/2023,CUST732,Female,29,Clothing,Shirts,1,1056,797,1056,797,Tamil Nadu,182,181
T01197,10/6/2023,CUST748,Female,46,Home & Kitchen,Cookware,4,1021,737,4084,2948,Maharashtra,57,53
T01198,10/3/2023,CUST790,,31,Electronics,Laptops,3,344,230,1032,690,Maharashtra,167,164
T01199,4/14/2023,CUST260,Female,48,Home & Kitchen,Decor,3,857,597,2571,1791,Uttar Pradesh,171,168
T01200,4/23/2023,CUST417,Female,40,Home & Kitchen,Cookware,2,721,641,1442,1282,Tamil Nadu,180,178
T01201,7/31/2023,CUST517,Female,47,Home & Kitchen,Decor,1,1234,953,1234,953,Gujarat,195,194
T01202,2/14/2023,CUST207,Female,44,Clothing,Jackets,3,496,335,1488,1005,Karnataka,187,184
T01203,9/24/2023,CUST969,Female,23,Clothing,T-Shirts,3,806,592,2418,1776,Maharashtra,150,147
T01204,5/25/2023,CUST843,Female,57,Home & Kitchen,Cookware,2,1078,775,2156,1550,Karnataka,116,114
T01205,3/23/2023,CUST280,Male,36,Home & Kitchen,Decor,3,357,275,1071,825,Gujarat,195,192
T01206,6/29/2023,CUST782,Female,56,Clothing,Shirts,4,997,743,3988,2972,Gujarat,187,183
T01207,11/23/2023,CUST977,Female,18,Sports,Sportswear,1,1117,969,1117,969,Delhi,73,72
T01208,11/7/2023,CUST636,Female,24,Home & Kitchen,Cookware,3,849,572,2547,1716,Delhi,120,117
T01209,8/13/2023,CUST989,Male,41,Home & Kitchen,Cookware,3,180,132,540,396,Tamil Nadu,190,187
T01210,1/23/2023,CUST694,Male,59,Sports,Outdoor,1,208,147,208,147,Tamil Nadu,189,188
T01211,10/17/2023,CUST554,Female,28,Electronics,Accessories,3,1175,869,3525,2607,Tamil Nadu,80,77
T01212,12/25/2023,CUST626,Male,28,Beauty,Makeup,2,359,303,718,606,Gujarat,65,63
T01213,3/18/2023,CUST904,Male,34,Sports,Fitness,1,175,122,175,122,Maharashtra,151,150
T01214,3/18/2023,CUST328,Male,19,Sports,Fitness,1,1340,911,1340,911,Gujarat,110,109
T01215,1/26/2023,CUST682,Female,56,Electronics,Laptops,3,1022,702,3066,2106,Gujarat,152,149
T01216,7/13/2023,CUST886,Male,21,Beauty,Makeup,2,1289,974,2578,1948,Gujarat,110,108
T01217,4/2/2023,CUST897,Female,24,Electronics,Laptops,1,235,178,235,178,Karnataka,164,163
T01218,9/19/2023,CUST629,Male,27,Sports,Fitness,4,951,775,3804,3100,Uttar Pradesh,150,146
T01219,12/6/2023,CUST151,Female,20,Home & Kitchen,Decor,2,150,123,300,246,Karnataka,194,192
T01220,4/3/2023,CUST920,Male,34,Home & Kitchen,Cookware,2,816,647,1632,1294,Gujarat,135,133
T01221,9/17/2023,CUST775,Female,23,Clothing,Jeans,4,279,205,1116,820,Karnataka,138,134
T01222,6/3/2023,CUST778,Female,37,Beauty,Haircare,1,248,171,248,171,Maharashtra,198,197
T01223,2/15/2023,CUST243,Male,33,Home & Kitchen,Furniture,4,429,344,1716,1376,Karnataka,137,133
T01224,10/2/2023,CUST452,Male,19,Home & Kitchen,Decor,3,1153,886,3459,2658,Uttar Pradesh,199,196
T01225,2/15/2023,CUST212,Female,44,Beauty,Skincare,1,170,144,170,144,Karnataka,170,169
T01226,11/30/2023,CUST251,Female,20,Home & Kitchen,Cookware,3,847,655,2541,1965,Karnataka,97,94
T01227,7/10/2023,CUST561,Female,29,Sports,Outdoor,4,1157,792,4628,3168,Uttar Pradesh,89,85
T01228,6/26/2023,CUST440,Male,40,Clothing,T-Shirts,4,381,291,1524,1164,Uttar Pradesh,123,119
T01229,12/29/2023,CUST991,Female,23,Sports,Outdoor,4,1154,943,4616,3772,Uttar Pradesh,72,68
T01230,6/4/2023,CUST285,Male,54,Sports,Fitness,2,926,706,1852,1412,Tamil Nadu,154,152
T01231,3/29/2023,CUST764,Male,32,Electronics,Mobiles,2,343,281,686,562,Delhi,151,149
T01232,9/10/2023,CUST345,Female,52,Beauty,Makeup,2,1177,790,2354,1580,Karnataka,60,58
T01233,9/25/2023,CUST269,Female,56,Sports,Sportswear,3,544,471,1632,1413,Maharashtra,82,79
T01234,5/21/2023,CUST245,Female,58,Beauty,Haircare,2,208,162,416,324,Tamil Nadu,80,78
T01235,11/7/2023,CUST352,Female,58,Home & Kitchen,Decor,2,708,505,1416,1010,Uttar Pradesh,52,50
T01236,10/26/2023,CUST514,Male,23,Beauty,Haircare,3,236,181,708,543,Gujarat,158,155
T01237,4/26/2023,CUST703,Female,27,Home & Kitchen,Decor,2,1035,717,2070,1434,Delhi,120,118
T01238,3/23/2023,CUST471,Female,58,Electronics,Mobiles,4,648,486,2592,1944,Maharashtra,92,88
T01239,6/3/2023,CUST938,Female,55,Beauty,Skincare,2,270,221,540,442,Maharashtra,83,81
T01240,9/14/2023,CUST566,Female,19,Electronics,Mobiles,1,1125,772,1125,772,Uttar Pradesh,137,136
T01241,11/20/2023,CUST994,Male,29,Electronics,Accessories,2,645,455,1290,910,Maharashtra,175,173
T01242,12/19/2023,CUST891,Male,31,Electronics,Laptops,4,362,322,1448,1288,Tamil Nadu,144,140
T01243,11/7/2023,CUST560,Male,33,Clothing,T-Shirts,4,828,571,3312,2284,Gujarat,129,125
T01244,8/26/2023,CUST420,Male,28,Sports,Fitness,3,151,116,453,348,Delhi,130,127
T01245,7/5/2023,CUST665,Male,56,Electronics,Accessories,2,549,417,1098,834,Tamil Nadu,187,185
T01246,7/6/2023,CUST815,Female,59,Home & Kitchen,Decor,2,460,355,920,710,Karnataka,75,73
T01247,2/25/2023,CUST352,Male,59,Home & Kitchen,Decor,2,415,374,830,748,Karnataka,101,99
T01248,4/1/2023,CUST492,Female,39,Home & Kitchen,Furniture,2,1229,866,2458,1732,Uttar Pradesh,133,131
T01249,2/22/2023,CUST455,Female,57,Beauty,Haircare,1,225,189,225,189,Uttar Pradesh,199,198
T01250,5/26/2023,CUST815,Female,59,Sports,Outdoor,3,129,111,387,333,Delhi,97,94
T01251,5/6/2023,CUST338,Male,24,Home & Kitchen,Cookware,4,510,362,2040,1448,Maharashtra,86,82
T01252,7/30/2023,CUST264,Female,34,Electronics,Accessories,4,223,181,892,724,Uttar Pradesh,174,170
T01253,6/10/2023,CUST677,Male,47,Beauty,Haircare,3,611,514,1833,1542,Tamil Nadu,181,178
T01254,2/6/2023,CUST743,Female,30,Home & Kitchen,Decor,1,379,260,379,260,Uttar Pradesh,137,136
T01255,7/13/2023,CUST275,Female,50,Home & Kitchen,Furniture,2,268,202,536,404,Karnataka,174,172
T01256,11/17/2023,CUST141,Female,38,Sports,Fitness,1,250,167,250,167,Tamil Nadu,118,117
T01257,4/15/2023,CUST605,Female,39,Clothing,Jackets,4,424,374,1696,1496,Uttar Pradesh,74,70
T01258,4/15/2023,CUST986,Male,51,Electronics,Mobiles,3,584,519,1752,1557,Uttar Pradesh,100,97
T01259,7/7/2023,CUST681,Female,54,Beauty,Haircare,3,1285,975,3855,2925,Uttar Pradesh,63,60
T01260,6/13/2023,CUST519,Male,32,Sports,Sportswear,4,453,395,1812,1580,Gujarat,77,73
T01261,7/15/2023,CUST545,Male,33,Clothing,Jeans,2,915,643,1830,1286,Delhi,150,148
T01262,1/29/2023,CUST738,Male,35,Electronics,Accessories,2,185,149,370,298,Karnataka,88,86
T01263,10/4/2023,CUST164,Female,32,Electronics,Mobiles,4,437,347,1748,1388,Uttar Pradesh,136,132
T01264,4/15/2023,CUST645,Female,50,Sports,Sportswear,2,579,469,1158,938,Maharashtra,133,131
T01265,3/6/2023,CUST432,Male,18,Sports,Sportswear,1,632,521,632,521,Gujarat,72,71
T01266,4/19/2023,CUST718,Female,34,Home & Kitchen,Furniture,1,251,189,251,189,Tamil Nadu,77,76
T01267,10/25/2023,CUST198,Male,48,Beauty,Haircare,1,973,766,973,766,Karnataka,198,197
T01268,7/24/2023,CUST414,Female,22,Electronics,Accessories,2,162,147,324,294,Tamil Nadu,69,67
T01269,2/17/2023,CUST229,Female,54,Sports,Sportswear,1,460,312,460,312,Maharashtra,74,73
T01270,9/22/2023,CUST314,Male,29,Clothing,Shirts,2,1322,939,2644,1878,Gujarat,71,69
T01271,11/22/2023,CUST853,Female,19,Sports,Outdoor,2,329,278,658,556,Gujarat,50,48
T01272,9/2/2023,CUST683,Male,30,Sports,Fitness,3,822,560,2466,1680,Maharashtra,95,92
T01273,11/21/2023,CUST213,Female,36,Home & Kitchen,Decor,3,267,195,801,585,Gujarat,92,89
T01274,10/3/2023,CUST888,Female,35,Electronics,Mobiles,1,1045,747,1045,747,Uttar Pradesh,159,158
T01275,4/25/2023,CUST770,Female,59,Beauty,Haircare,3,675,504,2025,1512,Tamil Nadu,127,124
